



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11687;"Centro Municipal de Mayores 'Luca de Tena'";"";" De lunes a viernes de 9 a 20 horas.  Fines de Semana y Festivos de 10 a 20 horas. ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Abalorios     Pintura en tela   Corte y confección     Dibujo   Marquetería     Acuarela y modelado   Patchwork     Punto de cruz   Trabajos en papel     Pintura al óleo   Muñecos de goma Eva      Talleres culturales      Neolectura   Literatura creativa     Inglés   Teatro     Coro Delicias   Cine Forum     Gramática y ortografía   Historia     Historia del arte   Informática     Poesía   Activa tu mente     Autoestima   Gimnasia mental     Memoria         Talleres de ejercicio físico      Gimnasia de mantenimiento   Taichi     Relajación   Caminar / senderismo     Yoga   Bailes de salón     Actividades de turismo      Excursiones mensuales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras     ";" Metro: Palos de la Frontera  Bus: 6, 8, 47, 55 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f8a066051361c010VgnVCM1000000b205a0aRCRD";"LUCA DE TENA";"PLAZA";"V";"13";"";"";"";"";"MADRID";"MADRID";"28045";"PALOS DE MOGUER";"ARGANZUELA";"441178";"4472836";"40.40217819615422";"-3.6944848104317636";"915 307 615";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
108513;"Centro Municipal de Mayores 'Lucero'";"";" Lunes a viernes: de 9 a 21 horas   Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Podología     Voluntariado         Talleres manuales      Manualidades   Dibujo     Pintura al óleo   Bisutería     Pintura en tela         Talleres culturales      Teatro   Música coral      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Caminar / senderismo     Yoga   Terapia ocupacional     Baile de salón         Actividades de turismo      Excursiones de un día         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Fiestas      Zona Wifi ";" Metro: Lucero  Bus: 31, 119, 138 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=db0615a11a81c010VgnVCM1000000b205a0aRCRD";"CASTROSERNA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28047";"LUCERO";"LATINA";"436537";"4472830";"40.40178273810314";"-3.7491718558671474";"915 267 870";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
20241;"Centro Municipal de Mayores 'Luis Vives'";"";"Lunes a domingo: de 9 a 21 horas ";"      Servicios      Animación sociocultural   Peluquería     Voluntariado         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Marquetería     Dibujo   Otros      Talleres culturales      Alfabetización   Otros      Talleres de ejercicio físico      Gimnasia         Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Otras         Actividades de ocio      Baile   Otras      Otras actividades      Talla   Expresión corporal     Risoterapia   Musicoterapia     Zona wifi";"Bus: 4, 38, 48, 70";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3132e35bba51c010VgnVCM2000000c205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"NUM";"160";"";"";"";"";"MADRID";"MADRID";"28037";"PUEBLO NUEVO";"CIUDAD LINEAL";"446786";"4475211";"40.42395169186788";"-3.6286003047950564";"914 402 370";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
122369;"Centro Municipal de Mayores 'Maestro Alonso'";"";" De lunes a viernes: 9 a 21 horas.  
 Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas. ";" 
 
 
  Servicios  
 
 
  Animación sociocultural 
  Voluntariado 
 
 
  Biblioteca 
   
 
 
   Talleres culturales  
 
 
  Memoria 
  Teatro leído 
 
 
  Comunicación 
  Cultura y actualidad 
 
 
  Cultura básica 
  Literatura 
 
 
  Historia universal 
  Animación a la lectura 
 
 
  Matemáticas 
  Astrología 
 
 
  Inglés 
  Francés 
 
 
   Actividad física o artística  
 
 
  Yoga 
  Danza creativa 
 
 
  Danzas del mundo 
  Sevillanas 
 
 
  Cuida tu cuerpo 
  Relajación mental Schultz 
 
 
  Castañuelas 
  Bailes de salón 
 
 
  Gimnasia con rito 
  Variedades 
 
 
  Musicoterapia 
  Labores 
 
 
  Aguja y dedal 
   
 
 
   Informática  
 
 
  Iniciación 
  Word 
 
 
  Internet 
  Power Point I 
 
 
  Power Point II 
  Power Point III 
 
 
   Otros  
 
 
  Periodismo 
   
 
 
 
 Zona wifi ";" Metro: Ventas 
 Bus: 12, 21, 38, 53, 106, 110, 146 ";"  Requisitos para ser socio:  
 Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd5b79262ef5d010VgnVCM1000000b205a0aRCRD";"MAESTRO ALONSO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28028";"FUENTE DEL BERRO";"SALAMANCA";"443717";"4475833";"40.4293527096082";"-3.664819790735596";"913 560 807";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
6166670;"Centro Municipal de Mayores 'Manuel Alexandre'";"";" Invierno: de 9 a 21 horas 
 Verano: de 9 a 21 horas ";" 
 
 
  Servicios  
 
 
  Gimnasio 
  Biblioteca 
 
 
  Cafetería 
  Comedor 
 
 
  Peluquería 
  Podología 
 
 
   Talleres manuales  
 
 
  Manualidades 
  Marquetería 
 
 
  Dibujo 
   
 
 
   Talleres culturales  
 
 
  Cultura general 
  Educación para la salud 
 
 
  Inglés 
  Informática 
 
 
   Actividades de ocio  
 
 
  Animación socio-cultural 
   
 
 
 ";" Bus: 106 
 Metro: El Carmen ";"  Requisitos para ser socio:  
 Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d74bff0f9ae32310VgnVCM1000000b205a0aRCRD";"DAROCA";"AVENIDA";"V";"50";"";"";"";"";"MADRID";"MADRID";"28017";"VENTAS";"CIUDAD LINEAL";"444637";"4475834";"40.429432586123966";"-3.653974524387307";"913 267 843";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11723;"Centro Municipal de Mayores 'Manzanares'";"";" Lunes a viernes: de 9 a 21 horas   Fines de semana: de 10 a 14 horas y de 16 a 21 horas ";"     Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Manualidades   Pintura al óleo      Talleres culturales      Teatro   Informática     Cultura general   Otros      Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Baile de salón     Terapia ocupacional   Otros     Actividades de turismo       Excursiones          Actividades Culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas   Otras    ";" Bus: 41, 75 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4fc066051361c010VgnVCM1000000b205a0aRCRD";"LANZADA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28008";"CASA DE CAMPO";"MONCLOA-ARAVACA";"437903";"4475844";"40.429037274372426";"-3.73337031975418";"917 580 580";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11758;"Centro Municipal de Mayores 'María Zambrano'";"";" Lunes a viernes: de 09:00 a 21:00 horas  Fines de semana: de 10:00 a 20:30 horas ";"      Servicios      Animación sociocultural   Podología     Cafetería   Voluntariado     Comedor   Terapia ocupacional      Talleres culturales      Informática        Talleres manuales      Ganchillo   Punto de cruz     Pintura al óleo   Marquetería     Encaje de bolillos   Bisutería      Talleres de ejercicio físico      Gimnasia   Baile en línea     Otros        Actividades de turismo      Excursiones quincenales   Excursiones semanales      Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Fiestas   Comidas     Baile   Otras     Zona wifi";"Bus: 59, 79";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=adabae7cb2e4f010VgnVCM1000000b205a0aRCRD";"PINAZO";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28021";"SAN CRISTOBAL";"VILLAVERDE";"441426";"4466302";"40.34333382494165";"-3.6909491943684447";"917 100 411";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
143677;"Centro Municipal de Mayores 'Miguel Delibes'";"";" Lunes a viernes: de 09:00 a 21:00 horas  Fines de semana y festivos: de 10:00 a 20:30 horas ";"      Servicios      Animación sociocultural   Podología     Cafetería   Voluntariado     Comedor   Fisioterapia preventiva     Terapia ocupacional         Talleres manuales      Manualidades   Pintura en tela     Pintura al óleo   Encaje de bolillo     Porcelana china   Punto de cruz     Corte y confección   Marquetería     Frivolité   Broches     Estaño   Tejas     Cerámica   Ganchillo      Talleres culturales      Informática   Cultura general     Alfabetización   Literatura      Inglés         Talleres de ejercicio físico      Gimnasia   Senderismo urbano     Taichi   Sevillanas     Baile en línea   Baile de salón     Bolos   Petancas      Actividades de turismo      Excursiones de un día         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        ";" Bus: 123, 23  Metro: Ciudad de los Angeles ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb9fba61e681c010VgnVCM1000000b205a0aRCRD";"FELICIDAD";"AVENIDA";"V";"26";"";"";"";"";"MADRID";"MADRID";"28041";"LOS ROSALES";"VILLAVERDE";"441657";"4468018";"40.35880873330777";"-3.6883984723259347";"917 239 182";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11702;"Centro Municipal de Mayores 'Monseñor Oscar Romero'";"";"Lunes a domingo: de 9 a 21 horas";"      Servicios      Podología   Peluquería     Cafetería   Animación socio-cultural     Comedor   Biblioteca / sala de lectura      Talleres manuales      Manualidades   Marquetería     Pintura   Terapia ocupacional      Talleres Culturales      Cultura general   Memoria     Informática   Teatro      Talleres de ejercicio físico      Gimnasia   Sevillanas     Yoga   Bailes de salón     ";" Metro: Eugenia de Montijo  Bus: 34 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb1166051361c010VgnVCM1000000b205a0aRCRD";"MONSEÑOR OSCAR ROMERO";"CALLE";"V";"42";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"436916";"4470615";"40.381857918294784";"-3.744486133499755";"913 696 093";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
6298422;"Centro Municipal de Mayores 'Navacerrada'";"";" Lunes a viernes: de 08:30 a 21:00 horas  Fines de semana y fesitvos: de 10:00 a 20:00 horas  Las actividades que se desarrollan están sujetas a diferentes horarios según la programación del centro ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado      Talleres manuales      Manualidades   Pintura en tela     Pintura al óleo   Marquetería     Otros         Talleres culturales      Alfabetización   Cultura general      Talleres de ejercicio físico      Baile / sevillanas   Gimnasia     Baile de salón        Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        ";" Bus: 141  ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa5611d22af05310VgnVCM2000000c205a0aRCRD";"PUERTO DE NAVACERRADA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444352";"4472719";"40.40134279010151";"-3.657072922527407";"917 653 117";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11710;"Centro Municipal de Mayores 'Nicanor Barroso'";"";" Lunes a domingo: de 10 a 20 horas ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Ganchillo     Pintura al óleo   Macramé     Pintura en tela   Marquetería      Talleres culturales      Alfabetización   Ortografía     Cultura general         Talleres de ejercicio físico      Gimnasia   Toma de tensión arterial     Taichí   Terapia ocupacional     Yoga   Memoria     Baile / sevillanas        Actividades de turismo      Excursiones quincenales   Excursiones de un día     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Invitaciones a socios     Fiestas   Semana del mayor     Zona wifi";"Bus: 8, 20 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=324166051361c010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"190";"";"";"";"";"MADRID";"MADRID";"28030";"FONTARRON";"MORATALAZ";"445626";"4472436";"40.39887768991457";"-3.6420363186993754";"917 722 684";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
142751;"Centro Municipal de Mayores 'Nicolás Salmerón'";"";" Lunes a viernes: de 9 a 21 horas   Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas. ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Pintura al óleo   Otros      Talleres culturales      Ajedrez   Informática     Historia del arte   Aula activa     Memoria         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Otros     Actividades de turismo      Excursiones quincenales         Actividades Culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Tertulias de actualidad         Actividades de ocio      Encuentros culturales        ";" Metro: Cruz del Rayo, Prosperidad  Bus: 9, 29, 52,73 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b802ba61e681c010VgnVCM1000000b205a0aRCRD";"MANTUANO";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDIN";"CHAMARTIN";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"915 150 586";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
49113;"Centro Municipal de Mayores 'Nuestra Señora de la Merced'";"";" Lunes a Viernes: De 9 a 14 y 16 a 20.30 h.  Sábados: De 10 a 14 y 16 a 20.30 h.  Domingos y Festivos: De 10 a 14 h. ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Podología   Fisioterapia preventiva      Talleres manuales      Manualidades   Marquetería     Pintura al óleo   Bisutería     Pintirua en acuarela   Labores      Talleres culturales      Alfabetización   Rondalla     Ortografía   Teatro     Cultura general   Música coral     Inglés   Tertulia musical     Italiano   Matemáticas      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Terapia ocupacional     Baile de salón        Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas     ";" Metro: Esperanza  Bus: 87 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf64598d1351c010VgnVCM1000000b205a0aRCRD";"NUESTRA SEÑORA DEL TRANSITO";"PLAZA";"V";"12";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"445119";"4479261";"40.46032774722798";"-3.64860083390915";"917 161 232";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
64194;"Centro Municipal de Mayores 'Nuestra Señora de los Ángeles'";"";" Lunes a viernes: de 09:00 a 21:00 horas  Fines de semana: de 10:00 a 20:30 horas ";"      Servicios      Animación sociocultural   Podología     Cafetería   Biblioteca     Comedor   Voluntariado      Talleres manuales      Manualidades   Ganchillo     Pintura al óleo   Labores     Pintura en tela   Marquetería     Dibujo   Bisutería     Encaje de bolillos   Macramé     Corte y confección   Encuadernación     Punto de cruz         Talleres culturales      Cultura general   Literatura     Informática   Teatro     Banda de música   Prevención de la dependencia      Talleres de ejercicio físico      Gimnasia   Sevillanas     Taichí   Bailes variados     Terapia ocupacional   Jotas     Senderismo         Actividades de turismo      Excursiones quincenales   Excursiones semanales      Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas     Comidas        ";"Bus: 22, 86, 130";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1694598d1351c010VgnVCM1000000b205a0aRCRD";"ARAMA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28041";"LOS ANGELES";"VILLAVERDE";"440885";"4467253";"40.35186277044468";"-3.697406864992436";"917 109 700";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
113094;"Centro Municipal de Mayores 'Nuestra Señora del Carmen'";"";" Lunes a viernes: De 9 a 14 y de 16 a 20.30 h.  Sábados, domingos y festivos: De 10 a 14 y de 16 a 20.30 h. ";"     Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Podología         Talleres manuales      Manualidades   Marquetería     Pintura al óleo   Labores     Bisutería         Talleres culturales      Cultura general   Inglés      Talleres de ejercicio físico      Baile de salón  Terapia ocupacional     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas    Zona wifi";"Bus: 120, 122";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6be8899fc81c010VgnVCM1000000b205a0aRCRD";"RAMON POWER";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"446570";"4479589";"40.46337730558992";"-3.631515434596136";"917 160 354";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
118135;"Centro Municipal de Mayores 'Orcasur'";"";"Lunes a domingo: de 10 a 21 horas ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Manualidades   Bisutería     Pintura al óleo   Labores     Pintura en tela   Marquetería     Dibujo         Talleres culturales      Alfabetización   Escuela de arte      Talleres de ejercicio físico      Gimnasia  Caminar / senderismo     Taichí   Higiene postural     Actividades de turismo      Excursiones mensuales de un día         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas     ";" Bus: 78, 116  Renfe: Orcasitas ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1dde8899fc81c010VgnVCM1000000b205a0aRCRD";"ORCASUR";"AVENIDA";"V";"60";"";"";"";"";"MADRID";"MADRID";"28041";"ORCASUR";"USERA";"440669";"4469052";"40.36805374722897";"-3.700129656851365";"917 239 270";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
4706191;"Centro Municipal de Mayores 'Pablo Casals'";"";" Lunes a domingo: de 9:30 a 14:00 y de 16:00 a 20:30 h.";"      Servicios      Animación sociocultural   Peluquería     Podología   Biblioteca     Voluntariado         Talleres manuales      Manualidades   Papel maché     Pintura al óleo   Labores      Talleres culturales      Cultura general   Ajedrez     Informática   Taller de los recuerdos      Talleres de ejercicio físico      Taichí   Baile / sevillanas     Yoga        Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Fiestas   Otras     ";" Metro: Simancas, San Blas  Bus: 38, 48, N6 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6eb2ba228f3c6110VgnVCM1000000b205a0aRCRD";"POBLADURA DEL VALLE";"CALLE";"V";"13";"PRIMERA";"";"";"";"MADRID";"MADRID";"28037";"AMPOSTA";"SAN BLAS-CANILLEJAS";"447549";"4475448";"40.42612627597509";"-3.6196258294576653";"917 609 807";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11708;"Centro Municipal de Mayores 'Pablo Neruda'";"";" Lunes a viernes: de 08:30 a 21:00 horas  Fines de semana y festivos: de 10 a 20 horas  Las actividades que se desarrollan están sujetas a diferentes horarios según la programación del centro ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Encaje de bolillos     Pintura al óleo   Labores     Pintura en tela   Marquetería      Talleres culturales      Alfabetización   Rondalla     Cultura general         Talleres de ejercicio físico      Baile / sevillanas   Gimnasia     Baile de salón   Relajación     Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi";"Bus: 10, 54, 144 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=886166051361c010VgnVCM1000000b205a0aRCRD";"GERARDO DIEGO";"CALLE";"NUM";"8";"";"";"";"C/V C/ EXTREMEÑOS";"MADRID";"MADRID";"28018";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445409";"4470917";"40.385179370371446";"-3.6444628142076514";"913 806 848";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
4724726;"Centro Municipal de Mayores 'Pamplona'";"";" Lunes a viernes: de 10 a 20 horas 
 Sábados y Domingos: de 10 a 19,30 horas ";" 
 
 
  Servicios  
 
 
  Animación sociocultural 
  Peluquería 
 
 
  Cafetería 
  Biblioteca 
 
 
  Comedor 
 Voluntariado 
 
 
  Podología 
   
 
 
   Talleres manuales  
 
 
  Manualidades 
  Dibujo 
 
 
  Pintura al óleo 
  Corte y confección 
 
 
   Talleres culturales  
 
 
  Cultura general 
  Informática 
 
 
  Historia 
  Otros 
 
 
   Talleres de ejercicio físico  
 
 
  Gimnasia 
  Caminar / senderismo 
 
 
  Taichí 
  Baile / sevillanas 
 
 
  Yoga 
  Otros 
 
 
  Baile de salón 
   
 
 
   Actividades culturales  
 
 
  Jornadas / conferencias 
  Otros 
 
 
  Visitas a museos, exposiciones 
   
 
 
   Actividades de ocio  
 
 
  Baile 
  Comidas 
 
 
  Fiestas 
   
 
 
 
 Zona wifi ";" Metro: Estrecho 
 Bus: 3, 64, 66, 126, 128  ";"  Requisitos para ser socio:  
 Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2937de75fd187110VgnVCM1000000b205a0aRCRD";"PAMPLONA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"440307";"4478659";"40.45458138286933";"-3.7052844690568008";"913 982 396";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
